prediction,w_ace,winner_name,loser_name,loser_ht,winner_ht,avg_aces,winner_rank,loser_rank,surface
6.153406058643061,5.0,Agustin Calleri,David Nalbandian,180.0,183.0,7.214285714285714,31,13,Clay
6.139565004212482,3.0,Agustin Calleri,Tommy Robredo,180.0,183.0,7.214285714285714,37,25,Clay
6.049502047024854,5.0,Agustin Calleri,Mariano Zabaleta,183.0,183.0,7.214285714285714,61,44,Clay
5.975977430899929,6.0,Agustin Calleri,Juan Ignacio Chela,190.0,183.0,7.214285714285714,21,41,Clay
6.13249341805189,19.0,Agustin Calleri,Luis Horna,180.0,183.0,7.214285714285714,21,68,Clay
5.941094697076826,9.0,Agustin Calleri,Jiri Novak,190.0,183.0,7.214285714285714,59,27,Clay
6.055680902541646,5.0,Agustin Calleri,Nicolas Almagro,183.0,183.0,7.214285714285714,54,47,Clay
7.463040940542578,6.0,Agustin Calleri,Xavier Malisse,185.0,183.0,7.214285714285714,32,39,Hard
5.852327978789191,5.0,Agustin Calleri,Michal Przysiezny,185.0,183.0,7.214285714285714,39,364,Clay
6.101723980711322,11.0,Agustin Calleri,Oscar Hernandez,180.0,183.0,7.214285714285714,29,105,Clay
6.05355199083502,12.0,Agustin Calleri,Olivier Patience,180.0,183.0,7.214285714285714,57,133,Clay
6.090612528261865,6.0,Agustin Calleri,Thomas Johansson,180.0,183.0,7.214285714285714,60,64,Clay
2.10931360213944,1.0,Aki Rahunen,Andres Gomez,193.0,175.0,1.8571428571428572,215,69,Hard
18.137470939624812,28.0,Albano Olivetti,Nikolay Davydenko,178.0,203.0,18.8,249,60,Hard
2.5051951261236756,4.0,Albert Chang,Arnaud Boetsch,183.0,183.0,2.0,204,29,Hard
2.3749516489958866,1.0,Albert Costa,Jaime Oncins,196.0,180.0,3.5880758807588076,74,171,Clay
2.4932600536649616,0.0,Albert Costa,Jonas Svensson,188.0,180.0,3.5880758807588076,159,40,Clay
2.390685434042984,3.0,Albert Costa,Marcos Aurelio Gorriz,185.0,180.0,3.5880758807588076,67,481,Clay
2.7015934388930853,3.0,Albert Costa,Slava Dosedel,183.0,180.0,3.5880758807588076,58,27,Clay
2.5529851325837165,2.0,Albert Costa,Sjeng Schalken,193.0,180.0,3.5880758807588076,20,60,Clay
2.5071510554236447,1.0,Albert Costa,Michael Geserer,190.0,180.0,3.5880758807588076,15,236,Clay
4.283928401844718,2.0,Albert Costa,Byron Black,175.0,180.0,3.5880758807588076,13,59,Hard
4.124989129160207,2.0,Albert Costa,David Prinosil,185.0,180.0,3.5880758807588076,11,40,Hard
4.097660548239374,6.0,Albert Costa,Johan Van Herck,185.0,180.0,3.5880758807588076,17,75,Hard
4.024231817819565,4.0,Albert Costa,Jan Michael Gambill,190.0,180.0,3.5880758807588076,13,61,Hard
2.6385733036000527,1.0,Albert Costa,Nicolas Lapentti,188.0,180.0,3.5880758807588076,20,61,Clay
2.58303137286302,1.0,Albert Costa,Jiri Novak,190.0,180.0,3.5880758807588076,21,95,Clay
2.776530268690192,6.0,Albert Costa,Fernando Vicente,180.0,180.0,3.5880758807588076,22,57,Clay
4.064682236983929,4.0,Albert Costa,Nicolas Lapentti,188.0,180.0,3.5880758807588076,16,45,Hard
4.289908986924455,6.0,Albert Costa,Hicham Arazi,175.0,180.0,3.5880758807588076,16,43,Hard
2.8814579478426667,3.0,Albert Costa,Galo Blanco,173.0,180.0,3.5880758807588076,25,78,Clay
2.636188832443322,3.0,Albert Costa,Jerome Golmard,188.0,180.0,3.5880758807588076,19,67,Clay
2.6092914082144474,10.0,Albert Costa,Bohdan Ulihrach,188.0,180.0,3.5880758807588076,21,109,Clay
4.289400201480861,1.0,Albert Costa,Stefan Koubek,175.0,180.0,3.5880758807588076,18,40,Hard
4.25205956630736,1.0,Albert Costa,Michal Tabara,175.0,180.0,3.5880758807588076,38,65,Hard
2.6912137983045774,1.0,Albert Costa,James Blake,185.0,180.0,3.5880758807588076,29,42,Clay
2.8664950397038496,4.0,Albert Costa,Alberto Martin,175.0,180.0,3.5880758807588076,29,37,Clay
2.7563754409781374,3.0,Albert Costa,Juan Carlos Ferrero,183.0,180.0,3.5880758807588076,19,9,Clay
2.8614932111354827,2.0,Albert Costa,Albert Montanes,175.0,180.0,3.5880758807588076,21,61,Clay
2.751800570543762,3.0,Albert Costa,Juan Carlos Ferrero,183.0,180.0,3.5880758807588076,22,11,Clay
4.008807118045157,3.0,Albert Costa,Marat Safin,193.0,180.0,3.5880758807588076,11,3,Hard
2.710962007621225,9.0,Albert Costa,Radek Stepanek,185.0,180.0,3.5880758807588076,9,47,Clay
4.026941515429603,3.0,Albert Costa,David Prinosil,185.0,180.0,3.5880758807588076,8,213,Hard
2.7066382803952367,1.0,Albert Costa,Mariano Zabaleta,183.0,180.0,3.5880758807588076,52,30,Clay
4.00060363364279,5.0,Albert Costa,Ivo Heuberger,188.0,180.0,3.5880758807588076,27,133,Hard
2.795939008462031,1.0,Albert Costa,Nikolay Davydenko,178.0,180.0,3.5880758807588076,57,15,Clay
3.032596857842556,1.0,Albert Montanes,Adrian Voinea,185.0,175.0,4.115879828326181,101,90,Clay
3.122467641240211,4.0,Albert Montanes,Andrei Stoliarov,178.0,175.0,4.115879828326181,124,98,Clay
3.169638419093694,6.0,Albert Montanes,Albert Costa,180.0,175.0,4.115879828326181,82,40,Clay
3.136061751020369,2.0,Albert Montanes,Pablo Cuevas,180.0,175.0,4.115879828326181,63,134,Clay
4.613401701272942,3.0,Albert Montanes,Stefan Koubek,175.0,175.0,4.115879828326181,35,224,Hard
3.1181094828923595,2.0,Albert Montanes,Juan Monaco,185.0,175.0,4.115879828326181,53,37,Clay
3.1032980690663456,1.0,Albert Montanes,Daniel Gimeno Traver,185.0,175.0,4.115879828326181,34,99,Clay
3.1206964230441123,3.0,Albert Montanes,Daniel Gimeno Traver,185.0,175.0,4.115879828326181,29,79,Clay
3.0435467384579113,1.0,Albert Montanes,Juan Ignacio Chela,190.0,175.0,4.115879828326181,50,23,Clay
4.546120756058789,3.0,Albert Montanes,Mikhail Kukushkin,183.0,175.0,4.115879828326181,56,63,Hard
3.259950839084344,3.0,Albert Montanes,Fabio Fognini,178.0,175.0,4.115879828326181,25,55,Clay
2.994628878325144,7.0,Albert Montanes,Martin Klizan,190.0,175.0,4.115879828326181,89,31,Clay
3.1390651364173143,6.0,Albert Montanes,Richard Gasquet,185.0,175.0,4.115879828326181,49,9,Clay
3.2035851882182578,1.0,Albert Portas,Fernando Vicente,180.0,188.0,4.195652173913044,133,164,Clay
3.3037029949085874,0.0,Albert Portas,Javier Sanchez,178.0,188.0,4.195652173913044,102,112,Clay
3.182343557983315,8.0,Albert Portas,Attila Savolt,183.0,188.0,4.195652173913044,102,172,Clay
3.449661410773571,3.0,Albert Portas,Galo Blanco,173.0,188.0,4.195652173913044,71,70,Clay
6.3974728746469385,4.0,Albert Portas,Vincent Spadea,183.0,188.0,4.195652173913044,55,61,Grass
3.4463491577876884,3.0,Albert Portas,Marcelo Rios,175.0,188.0,4.195652173913044,73,13,Clay
3.204024709038387,5.0,Albert Portas,Jose Acasuso,190.0,188.0,4.195652173913044,22,84,Clay
3.293437681674667,0.0,Albert Portas,Nicolas Escude,185.0,188.0,4.195652173913044,45,34,Clay
4.824909649460944,13.0,Albert Portas,Andrei Stoliarov,178.0,188.0,4.195652173913044,25,75,Hard
3.4293309858196626,5.0,Albert Portas,Cecil Mamiit,173.0,188.0,4.195652173913044,76,95,Clay
3.3454103702418614,11.0,Albert Portas,Luis Horna,180.0,188.0,4.195652173913044,25,131,Clay
2.7603799470686647,0.0,Albert Ramos,Joao Souza,193.0,188.0,3.912621359223301,116,126,Clay
4.270168832722991,2.0,Albert Ramos,Rajeev Ram,193.0,188.0,3.912621359223301,47,93,Hard
3.1007855980123074,3.0,Albert Ramos,Rogerio Dutra Silva,178.0,188.0,3.912621359223301,50,114,Clay
2.9886797494093367,3.0,Albert Ramos,Filippo Volandri,183.0,188.0,3.912621359223301,92,77,Clay
2.8905215385268486,1.0,Albert Ramos,Robin Haase,190.0,188.0,3.912621359223301,67,87,Clay
4.578309107255167,2.0,Albert Ramos,Fabio Fognini,178.0,188.0,3.912621359223301,26,49,Hard
6.005894755872649,8.0,Albert Ramos,Viktor Troicki,193.0,188.0,3.912621359223301,36,27,Grass
3.0283702399217187,1.0,Albert Ramos,Adrian Mannarino,183.0,188.0,3.912621359223301,57,77,Clay
2.2337103665824594,0.0,Alberto Berasategui,Christian Miniussi,185.0,173.0,1.7582417582417582,128,81,Hard
0.8714838818755335,0.0,Alberto Berasategui,Anders Jarryd,180.0,173.0,1.7582417582417582,162,77,Clay
0.9965401370503835,2.0,Alberto Berasategui,Alex Corretja,180.0,173.0,1.7582417582417582,45,90,Clay
0.7985051851646534,1.0,Alberto Berasategui,Yevgeny Kafelnikov,190.0,173.0,1.7582417582417582,48,128,Clay
1.0502049523404278,0.0,Alberto Berasategui,Federico Mordegan,170.0,173.0,1.7582417582417582,24,333,Clay
1.1528987509262105,4.0,Alberto Berasategui,Renzo Furlan,175.0,173.0,1.7582417582417582,10,38,Clay
1.021431156359402,0.0,Alberto Berasategui,Slava Dosedel,183.0,173.0,1.7582417582417582,9,29,Clay
1.0180517875106836,3.0,Alberto Berasategui,Paolo Cane,180.0,173.0,1.7582417582417582,10,121,Clay
0.8702422242291128,0.0,Alberto Berasategui,Christian Ruud,188.0,173.0,1.7582417582417582,11,136,Clay
1.0102504722742438,1.0,Alberto Berasategui,Francisco Clavet,183.0,173.0,1.7582417582417582,8,50,Clay
0.8870726386488843,2.0,Alberto Berasategui,Gerard Solves,185.0,173.0,1.7582417582417582,19,180,Clay
1.05803223560727,1.0,Alberto Berasategui,Marcelo Filippini,178.0,173.0,1.7582417582417582,16,100,Clay
2.36541124978391,3.0,Alberto Berasategui,Lionel Roux,185.0,173.0,1.7582417582417582,16,73,Hard
1.0415696252070887,0.0,Alberto Berasategui,Marcelo Filippini,178.0,173.0,1.7582417582417582,30,101,Clay
0.7533286189368624,1.0,Alberto Berasategui,Sandor Noszaly,193.0,173.0,1.7582417582417582,50,113,Clay
1.0720243489831511,1.0,Alberto Berasategui,Javier Sanchez,178.0,173.0,1.7582417582417582,29,51,Clay
1.0139426895861172,0.0,Alberto Berasategui,Kris Goossens,180.0,173.0,1.7582417582417582,25,99,Clay
0.899519921056751,0.0,Alberto Berasategui,Christian Ruud,188.0,173.0,1.7582417582417582,25,59,Clay
0.9922226911674641,3.0,Alberto Berasategui,Dominik Hrbaty,183.0,173.0,1.7582417582417582,27,44,Clay
0.9704089228165591,2.0,Alberto Berasategui,Carlos Costa,183.0,173.0,1.7582417582417582,24,87,Clay
0.8992991951082474,2.0,Alberto Berasategui,Carlos Moya,190.0,173.0,1.7582417582417582,16,18,Clay
0.8899102866415229,2.0,Alberto Berasategui,John Van Lottum,185.0,173.0,1.7582417582417582,77,63,Clay
2.2273395453748672,3.0,Alberto Mancini,Andres Gomez,193.0,180.0,3.3278688524590163,117,19,Clay
2.277632702893113,3.0,Alberto Mancini,Magnus Larsson,193.0,180.0,3.3278688524590163,53,57,Clay
2.6508205104280127,3.0,Alberto Mancini,Olivier Delaitre,170.0,180.0,3.3278688524590163,29,143,Clay
3.6644172693788315,6.0,Alberto Mancini,Carsten Arriens,193.0,180.0,3.3278688524590163,33,139,Hard
2.0409615629729037,2.0,Alberto Mancini,Juan Gisbert Jr,198.0,180.0,3.3278688524590163,134,157,Clay
1.5116837055805552,1.0,Alberto Martin,Marzio Martelli,180.0,175.0,2.358139534883721,64,141,Clay
4.44824879923978,1.0,Alberto Martin,Younes El Aynaoui,193.0,175.0,2.358139534883721,63,34,Grass
1.4500608878169503,1.0,Alberto Martin,Adrian Voinea,185.0,175.0,2.358139534883721,62,103,Clay
1.4865616651179836,1.0,Alberto Martin,Mikhail Youzhny,183.0,175.0,2.358139534883721,69,86,Clay
1.3507240025684366,1.0,Alberto Martin,Oliver Marach,185.0,175.0,2.358139534883721,56,284,Clay
1.791342910540026,10.0,Alberto Martin,Olivier Rochus,168.0,175.0,2.358139534883721,37,69,Clay
1.4856647359162156,0.0,Alberto Martin,Franco Squillari,183.0,175.0,2.358139534883721,61,103,Clay
3.0469538209173574,3.0,Alberto Martin,Olivier Mutis,175.0,175.0,2.358139534883721,63,80,Hard
1.6316762422362832,1.0,Alberto Martin,Olivier Mutis,175.0,175.0,2.358139534883721,59,93,Clay
1.526946615837112,0.0,Alberto Martin,Agustin Calleri,183.0,175.0,2.358139534883721,67,21,Clay
1.5419443574775304,0.0,Alberto Martin,Fernando Vicente,180.0,175.0,2.358139534883721,58,101,Clay
1.3728948443663813,4.0,Alberto Martin,Feliciano Lopez,188.0,175.0,2.358139534883721,101,71,Clay
4.44087257703598,5.0,Alberto Martin,Ernests Gulbis,190.0,175.0,2.358139534883721,97,69,Grass
1.388924215289502,0.0,Alberto Martin,Mikhail Kukushkin,183.0,175.0,2.358139534883721,137,121,Clay
1.2729039936923034,3.0,Alberto Martin,David Marrero,185.0,175.0,2.358139534883721,136,262,Clay
4.252243853695285,2.0,Alejandro Falla,Robert Kendrick,190.0,185.0,3.968421052631579,129,105,Hard
2.96329920603307,4.0,Alejandro Falla,Juan Ignacio Chela,190.0,185.0,3.968421052631579,56,36,Clay
4.409368677566162,5.0,Alejandro Falla,Mardy Fish,188.0,185.0,3.968421052631579,71,8,Hard
4.410114547822627,6.0,Alejandro Falla,Fernando Verdasco,188.0,185.0,3.968421052631579,60,28,Hard
3.01229261213237,3.0,Alejandro Falla,Andrey Kuznetsov,185.0,185.0,3.968421052631579,65,82,Clay
4.4847219855962255,4.0,Alejandro Falla,Janko Tipsarevic,180.0,185.0,3.968421052631579,122,16,Hard
6.026530451900655,8.0,Alejandro Falla,Lukasz Kubot,190.0,185.0,3.968421052631579,69,68,Grass
6.03591307902431,1.0,Alejandro Falla,Robin Haase,190.0,185.0,3.968421052631579,69,52,Grass
4.49732937711658,7.0,Alejandro Falla,Tatsuma Ito,180.0,185.0,3.968421052631579,54,126,Hard
4.049813827175002,3.0,Alejandro Falla,Kenny De Schepper,203.0,185.0,3.968421052631579,112,101,Hard
2.4429878690094387,3.0,Alejandro Hernandez,Guillermo Canas,185.0,180.0,3.5555555555555554,192,99,Clay
7.974070198225764,15.0,Alessio Di Mauro,Joshua Goodall,188.0,185.0,6.230769230769231,93,313,Grass
5.258147900917742,3.0,Alessio Di Mauro,Guillermo Coria,175.0,185.0,6.230769230769231,113,7,Clay
5.143825434335211,14.0,Alessio Di Mauro,Boris Pashanski,180.0,185.0,6.230769230769231,113,55,Clay
5.2352819458618,3.0,Alessio Di Mauro,Albert Montanes,175.0,185.0,6.230769230769231,98,75,Clay
6.943994411692067,1.0,Alex Antonitsch,Christo Van Rensburg,185.0,188.0,4.918367346938775,123,74,Grass
5.944996051313787,8.0,Alex Antonitsch,Paul Haarhuis,188.0,188.0,4.918367346938775,92,33,Carpet
5.3196630827067635,3.0,Alex Antonitsch,Chris Wilkinson,180.0,188.0,4.918367346938775,119,126,Hard
5.27311398791761,18.0,Alex Antonitsch,Brad Pearce,175.0,188.0,4.918367346938775,114,362,Hard
5.801085405884841,6.0,Alex Antonitsch,Roland Burtscher,183.0,188.0,4.918367346938775,147,319,Carpet
5.388674282980569,7.0,Alex Antonitsch,Jeremy Bates,180.0,188.0,4.918367346938775,84,76,Hard
5.293466400027705,4.0,Alex Antonitsch,Jamie Morgan,185.0,188.0,4.918367346938775,93,74,Hard
8.33790638438376,12.0,Alex Bogdanovic,James Ward,190.0,183.0,7.0,271,474,Grass
3.2000717042294147,4.0,Alex Bogomolov Jr,Alex Kim,175.0,178.0,2.625,125,154,Hard
3.1686749225449353,6.0,Alex Bogomolov Jr,Janko Tipsarevic,180.0,178.0,2.625,101,107,Hard
3.0586948755093757,4.0,Alex Bogomolov Jr,Robby Ginepri,183.0,178.0,2.625,50,305,Hard
3.3114541050996067,0.0,Alex Bogomolov Jr,Philipp Kohlschreiber,178.0,178.0,2.625,36,48,Hard
3.1714297158738587,0.0,Alex Bogomolov Jr,Dusan Lajovic,180.0,178.0,2.625,36,228,Hard
5.911644219670311,8.0,Alex Calatrava,Dennis Van Scheppingen,185.0,190.0,7.121212121212121,81,119,Clay
5.969570621564076,3.0,Alex Calatrava,Steve Campbell,183.0,190.0,7.121212121212121,81,79,Clay
7.466728012768996,12.0,Alex Calatrava,Andrei Stoliarov,178.0,190.0,7.121212121212121,65,112,Hard
7.329136735925581,9.0,Alex Calatrava,Sergi Bruguera,188.0,190.0,7.121212121212121,54,74,Hard
7.5547946425580665,4.0,Alex Calatrava,Guillermo Coria,175.0,190.0,7.121212121212121,50,79,Hard
7.602241134904251,17.0,Alex Calatrava,Olivier Rochus,168.0,190.0,7.121212121212121,98,111,Hard
7.278935918605737,17.0,Alex Calatrava,Alex Bogdanovic,183.0,190.0,7.121212121212121,106,206,Hard
4.38674728312874,1.0,Alex Corretja,Martin Jaite,178.0,180.0,3.9331742243436754,110,150,Hard
2.9013544720516036,4.0,Alex Corretja,Emilio Sanchez,180.0,180.0,3.9331742243436754,215,13,Clay
3.1298714218462997,2.0,Alex Corretja,Jordi Arrese,175.0,180.0,3.9331742243436754,75,41,Clay
3.019852125067423,0.0,Alex Corretja,Ronald Agenor,180.0,180.0,3.9331742243436754,65,101,Clay
3.0999867534010983,2.0,Alex Corretja,Joao Cunha Silva,173.0,180.0,3.9331742243436754,94,114,Clay
2.8619734362038836,1.0,Alex Corretja,Guy Forget,190.0,180.0,3.9331742243436754,45,115,Clay
3.0033097701427414,0.0,Alex Corretja,Wayne Ferreira,185.0,180.0,3.9331742243436754,46,19,Clay
4.375993524189809,1.0,Alex Corretja,Stefan Edberg,188.0,180.0,3.9331742243436754,43,4,Hard
2.977278857855752,0.0,Alex Corretja,Karim Alami,185.0,180.0,3.9331742243436754,25,104,Clay
2.9050496098958165,0.0,Alex Corretja,Diego Nargiso,188.0,180.0,3.9331742243436754,25,139,Clay
4.132875032313704,1.0,Alex Corretja,James Greenhalgh,183.0,180.0,3.9331742243436754,50,552,Hard
3.0691497318424306,4.0,Alex Corretja,Albert Costa,180.0,180.0,3.9331742243436754,66,15,Clay
3.157669973834909,3.0,Alex Corretja,Marcelo Rios,175.0,180.0,3.9331742243436754,66,11,Clay
4.323465491738521,4.0,Alex Corretja,Guy Forget,190.0,180.0,3.9331742243436754,31,58,Hard
5.129298275387471,4.0,Alex Corretja,Tim Henman,185.0,180.0,3.9331742243436754,15,18,Carpet
4.475392332376842,3.0,Alex Corretja,Francisco Clavet,183.0,180.0,3.9331742243436754,6,53,Hard
4.381694664574141,3.0,Alex Corretja,Guillermo Canas,185.0,180.0,3.9331742243436754,6,154,Hard
4.64254140379455,3.0,Alex Corretja,Galo Blanco,173.0,180.0,3.9331742243436754,8,58,Hard
4.442630766195682,3.0,Alex Corretja,Steve Campbell,183.0,180.0,3.9331742243436754,8,105,Hard
4.324348144861023,4.0,Alex Corretja,Greg Rusedski,193.0,180.0,3.9331742243436754,11,7,Hard
3.1947861198694403,3.0,Alex Corretja,Juan Antonio Marin,175.0,180.0,3.9331742243436754,10,56,Clay
4.351958939301377,8.0,Alex Corretja,Martin Damm,188.0,180.0,3.9331742243436754,13,103,Hard
4.333908702683148,4.0,Alex Corretja,Daniel Vacek,190.0,180.0,3.9331742243436754,13,75,Hard
4.579729616459871,17.0,Alex Corretja,Takao Suzuki,175.0,180.0,3.9331742243436754,3,116,Hard
4.392926105657767,4.0,Alex Corretja,Nicolas Lapentti,188.0,180.0,3.9331742243436754,26,8,Hard
4.555322593626381,9.0,Alex Corretja,Andre Agassi,180.0,180.0,3.9331742243436754,8,1,Hard
4.176383324076183,14.0,Alex Corretja,Marc Rosset,201.0,180.0,3.9331742243436754,8,30,Hard
4.553524536664879,7.0,Alex Corretja,Lleyton Hewitt,180.0,180.0,3.9331742243436754,7,6,Hard
3.1913798792675543,5.0,Alex Corretja,Gaston Gaudio,175.0,180.0,3.9331742243436754,28,27,Clay
4.559278549820543,7.0,Alex Corretja,Michael Chang,175.0,180.0,3.9331742243436754,20,118,Hard
4.408549075869232,6.0,Alex Corretja,Paul Henri Mathieu,185.0,180.0,3.9331742243436754,18,85,Hard
2.9440288459695836,5.0,Alex Corretja,Albert Portas,188.0,180.0,3.9331742243436754,17,88,Clay
3.0197765791008897,1.0,Alex Corretja,Radek Stepanek,185.0,180.0,3.9331742243436754,17,47,Clay
4.634398753911951,8.0,Alex Corretja,Olivier Rochus,168.0,180.0,3.9331742243436754,86,68,Hard
4.500732580635314,4.0,Alex Corretja,David Ferrer,175.0,180.0,3.9331742243436754,98,67,Hard
4.1664384186741135,4.0,Alex Corretja,Martin Verkerk,196.0,180.0,3.9331742243436754,100,16,Hard
0.5787623248454068,0.0,Alex Lopez Moron,Dimitri Poliakov,183.0,175.0,1.588235294117647,225,123,Clay
0.6591814341796933,2.0,Alex Lopez Moron,Gaston Etlis,185.0,175.0,1.588235294117647,118,134,Clay
5.392678397527944,0.0,Alex Obrien,Johan Kriek,175.0,185.0,5.465909090909091,350,526,Hard
5.4682049033677185,0.0,Alex Obrien,Richard Krajicek,196.0,185.0,5.465909090909091,229,14,Hard
5.783893669522584,4.0,Alex Obrien,Tommy Ho,183.0,185.0,5.465909090909091,97,113,Hard
4.375078807295423,1.0,Alex Obrien,Derrick Rostagno,185.0,185.0,5.465909090909091,90,62,Clay
5.722436622151047,2.0,Alex Obrien,Mats Wilander,183.0,185.0,5.465909090909091,100,212,Hard
5.683110172467789,4.0,Alex Obrien,Jimmy Connors,178.0,185.0,5.465909090909091,130,368,Hard
7.548006674628946,9.0,Alex Obrien,Maurice Ruah,178.0,185.0,5.465909090909091,108,103,Grass
6.368625160019942,6.0,Alex Obrien,Sjeng Schalken,193.0,185.0,5.465909090909091,48,73,Carpet
5.816622702670994,1.0,Alex Obrien,Sergi Bruguera,188.0,185.0,5.465909090909091,33,34,Hard
7.727950895115264,9.0,Alex Obrien,Neville Godwin,173.0,185.0,5.465909090909091,31,92,Grass
4.333837824535445,2.0,Alex Obrien,Kenneth Carlsen,190.0,185.0,5.465909090909091,39,84,Clay
5.663275468928308,9.0,Alex Obrien,Gustavo Kuerten,190.0,185.0,5.465909090909091,143,24,Hard
13.905429870464708,6.0,Alex Radulescu,Andrea Gaudenzi,183.0,185.0,12.405405405405405,100,31,Grass
12.052363383888807,19.0,Alex Radulescu,Jerome Golmard,188.0,185.0,12.405405405405405,139,96,Hard
13.959178160481954,18.0,Alex Radulescu,Marzio Martelli,180.0,185.0,12.405405405405405,62,101,Grass
12.146078063607124,7.0,Alex Radulescu,Gerard Solves,185.0,185.0,12.405405405405405,58,181,Hard
6.648879611980264,2.0,Alexander Mronz,Yasufumi Yamamoto,175.0,188.0,6.558139534883721,73,671,Hard
7.012025256329949,7.0,Alexander Mronz,Amos Mansdorf,175.0,188.0,6.558139534883721,77,44,Hard
7.377929829023588,6.0,Alexander Mronz,Michael Robertson,185.0,188.0,6.558139534883721,86,265,Carpet
6.838797413658533,4.0,Alexander Mronz,Jonas Bjorkman,183.0,188.0,6.558139534883721,103,54,Hard
8.576452112976414,17.0,Alexander Mronz,Thomas Muster,180.0,188.0,6.558139534883721,124,11,Grass
6.358932505738721,15.0,Alexander Peya,Bobby Reynolds,183.0,183.0,6.277777777777778,130,320,Hard
4.670108970154812,0.0,Alexander Popp,Alexander Waske,188.0,201.0,5.795454545454546,84,191,Clay
7.777178183467663,6.0,Alexander Popp,Kenneth Carlsen,190.0,201.0,5.795454545454546,90,103,Grass
7.737837022337638,24.0,Alexander Popp,Wayne Arthurs,190.0,201.0,5.795454545454546,134,85,Grass
4.239426466508845,2.0,Alexander Volkov,Jens Woehrmann,180.0,188.0,5.231132075471698,25,233,Clay
4.341501350854414,5.0,Alexander Volkov,Horacio De La Pena,180.0,188.0,5.231132075471698,26,57,Clay
5.568950103781513,3.0,Alexander Volkov,Gary Muller,190.0,188.0,5.231132075471698,24,82,Hard
4.386626942399987,5.0,Alexander Volkov,Fernando Luna,175.0,188.0,5.231132075471698,26,127,Clay
7.1907910313714325,4.0,Alexander Volkov,Martin Laurendeau,190.0,188.0,5.231132075471698,25,187,Grass
